ID	name	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
HP:0003645	Prolonged partial thromboplastin time	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	6.09445749265034e-16	ABCD3,F11,PMM2	1.87790400004586e-15
HP:0001298	Encephalopathy	Encefalopatias, DI, Epilepsia	13	331	0.0392749244712991	2.70142430856789e-118	ACSF3,AP3B2,CACNA2D2,CLCNKB,DGUOK,EIF2AK3,GABRB3,GBA,KCNT1,NUBPL,PNPT1,SLC25A15,TK2	1.77995032505244e-117
HP:0009125	Lipodystrophy	Encefalopatias, DI, Epilepsia	13	331	0.0392749244712991	2.76025179181701e-164	ACTB,ACTC1,ALB,ANKRD1,CIDEC,CRYAB,FHL2,PLIN1,PMM2,POLD1,RAF1,SYNE2,TTN	2.39653111299946e-163
HP:0002652	Skeletal dysplasia	Encefalopatias, DI, Epilepsia	20	331	0.0604229607250755	9.1275675539324e-28	ACTB,CHD7,COL11A1,COL9A1,DCC,DPYD,EIF2AK3,IFT140,IFT80,KIF22,KIF7,NOTCH2,PEX1,PEX11B,PEX13,POLR1C,SEC23A,TACR3,TTC21B,WDR11	3.21684040431402e-27
HP:0010311	Aplasia/Hypoplasia of the breasts	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	0	ACTB,PROP1,TP63	0
HP:0003783	Externally rotated/abducted legs	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	0.00968149427722232	ACTB	0.0224153485557356
HP:0000465	Webbed neck	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	1.08255944437079e-219	ACTB,CHD7,CHN1,GATA2,MAP2K2,RAF1,TNNT3	1.24457006466628e-218
HP:0001507	Growth abnormality	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	0.00504534947959135	ACTB,DIS3L2,ELANE,HGSNAT,HOXD13	0.0118961776272684
HP:0010566	Hamartoma	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	4.95038441183621e-235	ACTB,CPLANE1,KIF7	5.9799208800949e-234
HP:0002558	Supernumerary nipple	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	2.14274743708737e-15	ACTB,TP63,TRRAP	6.55405500481586e-15
HP:0001279	Syncope	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	2.92110287029013e-232	ACTC1,CACNA1C,CLCNKB,FLNC,JAK2,SMARCB1,TRDN	3.47819891769546e-231
HP:0003115	Abnormal EKG	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	1.01658021489571e-177	ACTC1,CACNA1C,CLCNKB,DYSF,TNNI3K,TRDN	9.46725820240865e-177
HP:0030872	Abnormal cardiac ventricular function	Encefalopatias, DI, Epilepsia	9	331	0.027190332326284	4.06601443864334e-26	ACTC1,ELN,EYA4,FLNC,LTBP1,MYH11,SMAD4,TGFBR1,TTN	1.41504093303099e-25
HP:0001620	High pitched voice	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	4.64968438550456e-40	ADAMTSL2,GHR,POLD1,TRIM37,TTN	1.83239335003218e-39
HP:0002960	Autoimmunity	Encefalopatias, DI, Epilepsia	11	331	0.0332326283987915	1.90362681762158e-289	AIRE,CHD7,CLCNKB,DCLRE1C,ELANE,GATA2,IL10,MIF,MMEL1,MS4A1,TBX1	2.9657438364254e-288
HP:0100530	Abnormal calcium-phosphate regulating hormone level	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	1.77968246011332e-12	AIRE	5.20479063334896e-12
HP:0002615	Hypotension	Encefalopatias, DI, Epilepsia	13	331	0.0392749244712991	5.01532273331202e-210	ALB,CLCNKB,COL5A1,CYP11B2,DDC,GBA,HEXB,LRRK2,MC2R,MMEL1,PROP1,SFTPB,TBX19	5.50035723449417e-209
HP:0003075	Hypoproteinemia	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	1.29405846601454e-55	ALB,DCLRE1C,LYST	5.83025800769254e-55
HP:0003107	Abnormal circulating cholesterol concentration	Encefalopatias, DI, Epilepsia	10	331	0.0302114803625378	4.14992974128181e-07	ALB,DHCR24,DHCR7,EPHX2,GHR,HTT,JAG1,MEF2A,PMM2,SYNE2	1.09288039158243e-06
HP:0012420	Meconium stained amniotic fluid	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	1.60132619971662e-15	ALDH7A1	4.90700510096986e-15
HP:0003201	Rhabdomyolysis	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	0	ALDOA,CLCNKB,CTDP1,DGUOK,HADHA,HADHB,ISCU	0
HP:0003326	Myalgia	Encefalopatias, DI, Epilepsia	17	331	0.0513595166163142	1.91708894534816e-115	ALDOA,CLCNKB,DCC,DGUOK,DYSF,ERAP1,FLNC,HADHA,HADHB,IL10,IL23R,MATR3,PDGFRA,SCN9A,STIM1,TBX1,TK2	1.23867723716875e-114
HP:0003199	Decreased muscle mass	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	1.46661158184829e-128	ALDOA,COLQ,LIG3,MAGEL2,NDN,SNRPN	1.01868396122546e-127
HP:0001560	Abnormality of the amniotic fluid	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	4.92241701426373e-216	ALG1,HADHA,HADHB,PMM2	5.54437105593084e-215
HP:0012638	Abnormal nervous system physiology	Encefalopatias, DI, Epilepsia	19	331	0.0574018126888218	0	ASAH1,BAZ1B,CLIP2,CRYAB,DGUOK,EIF4H,ELN,ERCC2,FKBP6,GTF2I,GTF2IRD1,LIMK1,MLXIPL,MPLKIP,RFC2,SBF2,SMARCB1,TTN,VPS13A	0
HP:0012379	Abnormal enzyme/coenzyme activity	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	1.30844586484795e-46	ASAH1,COLQ,DMGDH,SECISBP2,SLCO1B3	5.52197280177603e-46
HP:0001609	Hoarse voice	Encefalopatias, DI, Epilepsia	13	331	0.0392749244712991	0	ASAH1,BAZ1B,CLIP2,EIF4H,ELN,FKBP6,GTF2I,GTF2IRD1,KRT14,LIMK1,MATR3,MLXIPL,RFC2	0
HP:0002270	Abnormality of the autonomic nervous system	Encefalopatias, DI, Epilepsia	13	331	0.0392749244712991	5.47852632997586e-64	ATL1,BRAT1,CACNA1C,ERBB3,FBXO7,GBA,LRRK2,PRKN,PTCH1,RELN,SCN9A,TRDN,VPS13A	2.61682045618045e-63
HP:0100763	Abnormality of the lymphatic system	Encefalopatias, DI, Epilepsia	10	331	0.0302114803625378	1.7311384994722e-49	ATM,CHD7,DCLRE1C,FRAS1,MAP2K2,POLR1C,RASA1,TBX1,TP63,TTC37	7.53474641937378e-49
HP:0000632	Lacrimation abnormality	Encefalopatias, DI, Epilepsia	15	331	0.0453172205438066	0	BAZ1B,CHD7,CLIP2,DST,EIF4H,ELN,FKBP6,GTF2I,GTF2IRD1,LIMK1,MLXIPL,PAX1,RFC2,SCN9A,TP63	0
HP:0002973	Abnormality of the forearm	Encefalopatias, DI, Epilepsia	28	331	0.0845921450151057	0	BAZ1B,BRIP1,CHD7,CHN1,CLIP2,COL11A1,COL7A1,COL9A1,DHCR7,EIF4H,ELN,FANCD2,FKBP6,GTF2I,GTF2IRD1,HOXD13,JAG1,LIMK1,LRP4,MAGEL2,MAP2K2,MLXIPL,NDN,PALB2,RAF1,RFC2,SNRPN,TNNT3	0
HP:0003119	Abnormal circulating lipid concentration	Encefalopatias, DI, Epilepsia	11	331	0.0332326283987915	0	BAZ1B,CLIP2,EIF4H,ELN,FKBP6,GTF2I,GTF2IRD1,LIMK1,MLXIPL,MMEL1,RFC2	0
HP:0010780	Hyperacusis	Encefalopatias, DI, Epilepsia	10	331	0.0302114803625378	0	BAZ1B,CLIP2,EIF4H,ELN,FKBP6,GTF2I,GTF2IRD1,LIMK1,MLXIPL,RFC2	0
HP:0100000	Early onset of sexual maturation	Encefalopatias, DI, Epilepsia	23	331	0.0694864048338369	0	BAZ1B,CLIP2,CYP11B1,DHCR7,EIF4H,ELN,FKBP6,FREM1,GTF2I,GTF2IRD1,H6PD,HTT,LHCGR,LIMK1,MAGEL2,MC2R,MLXIPL,NDN,OCA2,PTCH1,RFC2,SMAD4,SNRPN	0
HP:0000864	Abnormality of the hypothalamus-pituitary axis	Encefalopatias, DI, Epilepsia	12	331	0.0362537764350453	1.86309989630831e-192	BRIP1,CHD7,CPLANE1,DCC,FANCD2,NPHP1,PALB2,PTCH1,TACR3,TMEM231,TP63,WDR11	1.85975301026704e-191
HP:0002861	Melanoma	Encefalopatias, DI, Epilepsia	9	331	0.027190332326284	0	BRIP1,COL7A1,DDB2,ERCC2,OCA2,PALB2,RAD50,RAF1,SMAD4	0
HP:0009088	Speech articulation difficulties	Encefalopatias, DI, Epilepsia	8	331	0.0241691842900302	0	CDH1,HTT,MAGEL2,NDN,OCA2,PLCB4,SNRPN,TP63	0
HP:0001608	Abnormality of the voice	Encefalopatias, DI, Epilepsia	9	331	0.027190332326284	0	CHD7,DCC,KISS1,NOTCH2,POMT2,RAF1,SMAD4,TACR3,WDR11	0
HP:0003187	Breast hypoplasia	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	0	CHD7,DCC,KISS1,TACR3,TP63,WDR11	0
HP:0008197	Absence of pubertal development	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	2.88302632929969e-181	CHD7,KISS1,MAGEL2,TACR3,WDR11	2.73068459712647e-180
HP:0003117	Abnormal circulating hormone concentration	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	1.67808022266885e-76	CHD7,KISS1,LHB,SMARCB1,TACR3,WDR11	8.63382633083016e-76
HP:0030680	Abnormality of cardiovascular system morphology	Encefalopatias, DI, Epilepsia	15	331	0.0453172205438066	4.06980425077476e-47	CHD7,CHN1,CHRNA7,DCC,FRAS1,IFT80,KIF7,NPHP1,SMARCA4,SMARCB1,TACR3,TBX6,TMEM231,UBE3A,WDR11	1.72191971726942e-46
HP:0000002	Abnormality of body height	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	5.40628267573576e-218	CHD7,KISS1,TACR3,WDR11	6.17278987702158e-217
HP:0008187	Absence of secondary sex characteristics	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	1.19150822652025e-204	CHD7,KISS1,PROP1,TACR3,WDR11	1.25711659089193e-203
HP:0000771	Gynecomastia	Encefalopatias, DI, Epilepsia	8	331	0.0241691842900302	1.0688276744592e-07	CHD7,CYP11B1,DCC,HPGD,KISS1,LHB,TACR3,WDR11	2.8462232161717e-07
HP:0010978	Abnormality of immune system physiology	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	4.70043110140275e-88	CHD7,ERCC1,ERCC2,TBX1,WDR4	2.57750613356526e-87
HP:0000372	Abnormality of the auditory canal	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	7.16139856655472e-156	CHN1,COL7A1,ERBB3,FRAS1,PAX1,POMT2,TP63	5.82343971241303e-155
HP:0004361	Abnormality of circulating leptin level	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	3.13241096798302e-10	CIDEC	8.7612904087713e-10
HP:0000848	Increased circulating renin level	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	1.86245679849618e-296	CLCNKA,CLCNKB,CYP11B2	2.98530334912801e-295
HP:0000841	Hyperactive renin-angiotensin system	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	3.14243064620108e-280	CLCNKA,CLCNKB	4.85039989557148e-279
HP:0001948	Alkalosis	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	8.56822666634041e-274	CLCNKA,CLCNKB,SLC25A15	1.23131326317151e-272
HP:0001563	Fetal polyuria	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	1.02343126810315e-277	CLCNKA,CLCNKB	1.55096356720723e-276
HP:0004359	Abnormal circulating fatty-acid concentration	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	9.7630146358589e-291	CLCNKA,CLCNKB,HADHA,HADHB,PEX1,PEX11B,PEX13	1.5353722073563e-289
HP:0003394	Muscle spasm	Encefalopatias, DI, Epilepsia	14	331	0.0422960725075529	2.49637167026468e-112	CLCNKB,COL5A1,DGUOK,GBA,HADHA,HADHB,ISCU,LAMA2,LRRK2,MATR3,NEK1,PRKN,PRPH,STIM1	1.5763074145194e-111
HP:0000360	Tinnitus	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	0	CLCNKB,CYP11B1,CYP11B2,JAK2,SMARCB1	0
HP:0002624	Abnormal venous morphology	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	0	CLCNKB,FLT4,GBA,JAK2,RASA1,TBX1	0
HP:0012103	Abnormality of the mitochondrion	Encefalopatias, DI, Epilepsia	14	331	0.0422960725075529	4.15335652203564e-28	COL7A1,COX4I1,DGUOK,HADHA,ISCU,LIG3,MFF,NEB,NUBPL,PDHX,PNPT1,SLC3A1,TK2,TTN	1.46998839113236e-27
HP:0000478	Abnormality of the eye	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	1.03370784526285e-38	COL7A1,DDB2,ERCC2,GBA,LAMA3	4.02614714498404e-38
HP:0001965	Abnormal scalp morphology	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	5.13485556203725e-54	COL7A1,HPGD	2.28261445917763e-53
HP:0100511	Abnormality of vitamin D metabolism	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	0	COL7A1,ELN	0
HP:0008214	Decreased serum estradiol	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	9.49235473037728e-45	CTDP1,SMARCB1	3.93625754615396e-44
HP:0011043	Abnormality of circulating adrenocorticotropin level	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	4.2083186283467e-10	CYP11B1,MC2R,PDE11A,PROP1,SMARCB1	1.17116313079365e-09
HP:0040084	Abnormal circulating renin	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	3.11062199413393e-11	CYP11B1,CYP11B2	8.83374252848597e-11
HP:0011410	Caesarian section	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	1.7268943217252e-05	CYP11B1,CYP11B2	4.36171641563016e-05
HP:0002045	Hypothermia	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	2.94322463979466e-91	DDC,DGUOK,DUOXA2,PROP1,SCN9A,TPO,TSHR	1.65197154024838e-90
HP:0005968	Temperature instability	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	4.22011770326396e-18	DDC,MAGEL2,NDN,PTCH1,SNRPN	1.34768892937567e-17
HP:0000598	Abnormality of the ear	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	6.23185901216582e-35	DGCR2,TBX1	2.37723317466371e-34
HP:0004298	Abnormality of the abdominal wall	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	0	DIS3L2,RAF1	0
HP:0002898	Embryonal neoplasm	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	1.4223256961673e-14	DIS3L2,PALB2,PTCH1,TRIM37	4.26441894876059e-14
HP:0003750	Increased muscle fatiguability	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	6.36028872066681e-11	DMGDH,STIM1	1.79705106734772e-10
HP:0003265	Neonatal hyperbilirubinemia	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	5.1450924111381e-18	DUOXA2,TPO,TSHR	1.63993672072031e-17
HP:0003116	Abnormal echocardiogram	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	3.27253446604604e-58	DYSF,LAMA2,TTN	1.51536526524965e-57
HP:0006709	Aplasia/Hypoplasia of the nipples	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	1.78223682365519e-58	EDARADD,TP63	8.27573477725126e-58
HP:0002046	Heat intolerance	Encefalopatias, DI, Epilepsia	5	331	0.0151057401812689	0	EDARADD,KRT14,MAP2K2,OCA2,UBE3A	0
HP:0100658	Cellulitis	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	0.00596018152887772	ELANE,FLT4,GATA2,NCF2	0.0140135720855277
HP:0012537	Food intolerance	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	0	ELN,MLXIPL	0
HP:0002686	Prenatal maternal abnormality	Encefalopatias, DI, Epilepsia	6	331	0.0181268882175227	4.06461114548159e-44	ELN,HADHA,HADHB,MYH11,SMAD4,TGFBR1	1.66479282052035e-43
HP:0010885	Avascular necrosis	Encefalopatias, DI, Epilepsia	7	331	0.0211480362537764	3.03809507310276e-16	ERAP1,GBA,HPGD,IL10,IL23R,SCARB2,WRAP53	9.41357711312695e-16
HP:0002562	Low-set nipples	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	7.78300920937243e-60	ERCC2,MPLKIP	3.65472573296446e-59
HP:0001892	Abnormal bleeding	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	3.70462168850559e-250	F11,JAK2,RAF1,STIM1	4.90127329741176e-249
HP:0012233	Intramuscular hematoma	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	3.56623355697327e-06	F13A1,SERPINF2	9.17424589425068e-06
HP:0011889	Bleeding with minor or no trauma	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	1.11547162516636e-10	F13A1	3.14634720668752e-10
HP:0011884	Abnormal umbilical stump bleeding	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	3.56623355697327e-06	F13A1,SERPINF2	9.17424589425068e-06
HP:0001934	Persistent bleeding after trauma	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	4.92065000670631e-05	F13A1,P2RY12,SERPINF2	0.000123164017435126
HP:0100790	Hernia	Encefalopatias, DI, Epilepsia	3	331	0.00906344410876133	7.17848601371485e-37	HGSNAT,SMARCA4,SMARCB1	2.75092785858912e-36
HP:0009110	Diaphragmatic eventration	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	9.53503724886228e-06	IGHMBP2,LRP2	2.41931614822731e-05
HP:0011869	Abnormal platelet function	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	0	ITGB3,LYST,P2RY12,RAF1	0
HP:0001977	Abnormal thrombosis	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	2.98769761732523e-90	JAK2,MYH9	1.66571636390674e-89
HP:0002792	Reduced vital capacity	Encefalopatias, DI, Epilepsia	4	331	0.0120845921450151	0.00600535411283009	LRP4,NEB,SBF2,TTN	0.0140998947973067
HP:0001946	Ketosis	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	1.47560165707558e-06	MLYCD	3.83748512066301e-06
HP:0000359	Abnormality of the inner ear	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	1.94106789210134e-279	MYO7A,TP63	2.96858731755315e-278
HP:0012509	Reduced thyroxin-binding globulin	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	3.61970974486706e-106	PMM2	2.19420223443396e-105
HP:0003186	Inverted nipples	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	1.92169804678492e-07	PMM2	5.0848740380801e-07
HP:0030731	Carcinoma	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	4.33022337372857e-09	POLD1,SMARCA4	1.18530088078908e-08
HP:0000476	Cystic hygroma	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	0	RAF1	0
HP:0045026	Abnormality of the mediastinum	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	1.20902993823e-13	RHBDF2,SMARCB1	3.57984530555845e-13
HP:0003162	Fasting hypoglycemia	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	6.29969541778281e-125	SECISBP2,TBX19	4.30393125469014e-124
HP:0100514	Abnormality of vitamin E metabolism	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	5.29985766785073e-05	SLC30A10	0.000132060728435085
HP:0011133	Increased sensitivity to ionizing radiation	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	2.35383097210801e-12	SMARCB1	6.8359516210872e-12
HP:0011730	Abnormal central sensory function	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	2.35383097210801e-12	SMARCB1	6.8359516210872e-12
HP:0003144	Increased serum serotonin	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	6.91091830498865e-31	SNRPN	2.5099130314632e-30
HP:0004370	Abnormality of temperature regulation	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	2.44243405574094e-84	SNX10,TRAF3IP2	1.30081072553359e-83
HP:0000370	Abnormality of the middle ear	Encefalopatias, DI, Epilepsia	2	331	0.00604229607250755	0	TBX1,TP63	0
HP:0100783	Breast aplasia	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	5.55562631436073e-313	TP63	9.35477683438226e-312
HP:0011409	Abnormal placental membrane morphology	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	2.64255224134962e-277	TP63	3.93315588065162e-276
HP:0040115	Abnormality of the Eustachian tube	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	0	TP63	0
HP:0011438	Maternal teratogenic exposure	Encefalopatias, DI, Epilepsia	1	331	0.00302114803625378	0	TP63	0
HP:0001941	Acidosis	Cardiopatia	14	182	0.0769230769230769	0	AARS2,ACAD9,ACSF3,EHHADH,ISCU,KLHL3,MMADHC,PAX4,PDHX,PNPT1,PREPL,RYR1,SDHA,SLC3A1	0
HP:0002908	Conjugated hyperbilirubinemia	Cardiopatia	4	182	0.021978021978022	2.42351469364522e-51	ABCB11,IRF5,MMEL1,SLCO1B3	1.06036719010671e-50
HP:0004379	Abnormality of alkaline phosphatase level	Cardiopatia	8	182	0.043956043956044	5.5696391680809e-61	ABCB11,ABCC6,BCR,FAM20C,IRF5,MMEL1,PIGL,TNFRSF11A	2.63019504056398e-60
HP:0001872	Abnormality of thrombocytes	Cardiopatia	1	182	0.00549450549450549	6.08878199599601e-15	ABCC6	1.84545447042279e-14
HP:0011025	Abnormal cardiovascular system physiology	Cardiopatia	6	182	0.032967032967033	9.49772382284362e-241	ABCC6,BAP1,CLCNKB,COL4A1,COL5A1,RYR1	1.18154519497614e-239
HP:0005268	Spontaneous abortion	Cardiopatia	3	182	0.0164835164835165	0	ABCC6,RHD,RYR1	0
HP:0030878	Abnormality on pulmonary function testing	Cardiopatia	4	182	0.021978021978022	1.11636786338469e-66	ABCC6,BAP1,SMARCB1,SMO	5.45743468698615e-66
HP:0100758	Gangrene	Cardiopatia	2	182	0.010989010989011	2.67301273074292e-07	ABCC6,IL23R	7.05049402238679e-07
HP:0008609	Morphological abnormality of the middle ear	Cardiopatia	1	182	0.00549450549450549	4.59558309217942e-17	ABCC6	1.44271883515313e-16
HP:0003256	Abnormality of the coagulation cascade	Cardiopatia	3	182	0.0164835164835165	0	ACAD9,RYR1,SLC30A10	0
HP:0001298	Encephalopathy	Cardiopatia	10	182	0.0549450549450549	7.24272155610908e-84	ACAD9,ACSF3,AP3B2,CLCNKB,PAFAH1B1,PNPT1,RYR1,SMARCAL1,SPTAN1,TBCE	3.84510090255855e-83
HP:0003326	Myalgia	Cardiopatia	9	182	0.0494505494505494	1.13617548005507e-112	ACAD9,CLCNKB,FLNC,IL23R,IRF4,MATR3,OPA1,RYR1,SDHA	7.22902490554123e-112
HP:0002652	Skeletal dysplasia	Cardiopatia	8	182	0.043956043956044	7.75037932774938e-12	ACTB,ALDH3A2,B3GALT6,COL11A1,FN1,NOTCH2,SMARCAL1,SMO	2.23527376113464e-11
HP:0000465	Webbed neck	Cardiopatia	3	182	0.0164835164835165	0	ACTB,PIGL,RYR1	0
HP:0001507	Growth abnormality	Cardiopatia	5	182	0.0274725274725275	2.76619460988593e-57	ACTB,FN1,GNS,HGSNAT,PIGL	1.26682593809886e-56
HP:0008897	Postnatal growth retardation	Cardiopatia	10	182	0.0549450549450549	0	ACTB,B3GALT6,EP300,FLNC,GNPTAB,NDE1,PLAG1,RYR1,SMARCB1,TBCE	0
HP:0003115	Abnormal EKG	Cardiopatia	5	182	0.0274725274725275	1.52550351083837e-34	ACTC1,CLCNKB,PKP2,RYR1,TNNI3K	5.80596884147845e-34
HP:0003010	Prolonged bleeding time	Cardiopatia	3	182	0.0164835164835165	2.55260866957969e-295	ADAMTSL2,CALR,COL5A1	4.05257014494223e-294
HP:0001892	Abnormal bleeding	Cardiopatia	3	182	0.0164835164835165	0	AMN,HPS3,RYR1	0
HP:0001558	Decreased fetal movement	Cardiopatia	5	182	0.0274725274725275	1.73625948656014e-43	AP3B2,NEB,PREPL,RYR1,SLC3A1	7.0593769855994e-43
HP:0001939	Abnormality of metabolism/homeostasis	Cardiopatia	5	182	0.0274725274725275	1.89949342993108e-147	ATIC,CYP2D6,GH1,KIF1A,PRODH	1.45919610492862e-146
HP:0000951	Abnormality of the skin	Cardiopatia	3	182	0.0164835164835165	4.71800491851263e-13	ATIC,SMARCB1,SMO	1.38956081257254e-12
HP:0003560	Muscular dystrophy	Cardiopatia	7	182	0.0384615384615385	3.5417390438458e-132	B3GALNT2,COL4A1,LAMA2,RYR1,SGCG,SYNE2,TTN	2.52311067781664e-131
HP:0002659	Increased susceptibility to fractures	Cardiopatia	11	182	0.0604395604395604	2.68423771203376e-29	B3GALT6,EHHADH,FN1,GNPTAB,HABP2,KIF1A,LTBP1,NEB,NOTCH2,SERPINF1,TNFRSF11A	9.62284788378554e-29
HP:0045026	Abnormality of the mediastinum	Cardiopatia	3	182	0.0164835164835165	1.08213190382379e-89	BAP1,SMARCB1,SMO	5.9930693809776e-89
HP:0011043	Abnormality of circulating adrenocorticotropin level	Cardiopatia	4	182	0.021978021978022	2.06397952566795e-32	BAP1,SMARCB1,SMO,STAR	7.66292621222377e-32
HP:0003117	Abnormal circulating hormone concentration	Cardiopatia	6	182	0.032967032967033	7.73814717007175e-116	BAP1,LEP,NSMF,RBM28,SMARCB1,SMO	5.03886380176157e-115
HP:0008214	Decreased serum estradiol	Cardiopatia	4	182	0.021978021978022	4.05602717145756e-60	BAP1,LEP,SMARCB1,SMO	1.90999923582479e-59
HP:0012638	Abnormal nervous system physiology	Cardiopatia	10	182	0.0549450549450549	1.71968290904038e-44	BAP1,GTF2I,KCNK9,LDLRAP1,RYR1,SBF2,SDHA,SMARCB1,SMO,TTN	7.078299776223e-44
HP:0011133	Increased sensitivity to ionizing radiation	Cardiopatia	3	182	0.0164835164835165	2.95630266777267e-85	BAP1,SMARCB1,SMO	1.59487266898933e-84
HP:0011730	Abnormal central sensory function	Cardiopatia	3	182	0.0164835164835165	1.11822562965988e-92	BAP1,SMARCB1,SMO	6.31892245641702e-92
HP:0000600	Abnormality of the pharynx	Cardiopatia	9	182	0.0494505494505494	1.02266610030034e-14	CDH15,DOCK8,FLCN,IRF6,KIF1A,MATR3,TNFRSF13B,TSEN2,TSEN34	3.07168358414535e-14
HP:0003394	Muscle spasm	Cardiopatia	11	182	0.0604395604395604	1.68327289251974e-159	CLCNKB,COL4A1,COL5A1,ISCU,KCNA1,LAMA2,MATR3,PRKN,PRPH,RYR1,TRPM7	1.42437355930478e-158
HP:0003201	Rhabdomyolysis	Cardiopatia	5	182	0.0274725274725275	2.52433029892103e-37	CLCNKB,ISCU,RYR1,TSEN2,TSEN34	9.7634770494231e-37
HP:0002615	Hypotension	Cardiopatia	9	182	0.0494505494505494	1.92868823967817e-248	CLCNKB,COL5A1,IRF4,IRF5,LEP,MMEL1,RYR1,SIM1,STAR	2.53159314609725e-247
HP:0001787	Abnormal delivery	Cardiopatia	1	182	0.00549450549450549	0	COL5A1	0
HP:0001788	Premature rupture of membranes	Cardiopatia	1	182	0.00549450549450549	0	COL5A1	0
HP:0002047	Malignant hyperthermia	Cardiopatia	3	182	0.0164835164835165	0	EDAR,RYR1,TRAPPC9	0
