GO	GOTERM	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
GO:0016020	membrane	Nefropatias	11	63	0.174603174603175	0.000624769123629942	ABCC1,ABCC6,ACLY,DOCK8,GUSB,NDE1,NOTCH2,NPHP1,PRPH,SLC20A2,UGT2B17	0.00228913238421262
GO:0016323	basolateral plasma membrane	Nefropatias	4	63	0.0634920634920635	7.06916643863936e-18	ABCC1,ABCC6,NAIP,SLC22A9	1.94402077062582e-16
GO:0033018	sarcoplasmic reticulum lumen	Nefropatias	1	63	0.0158730158730159	2.0117067814238e-20	TRDN	8.15270642998066e-19
GO:0032300	mismatch repair complex	Nefropatias	1	63	0.0158730158730159	0.00066167278601992	PMS2	0.00240892692782666
GO:0005657	replication fork	Nefropatias	1	63	0.0158730158730159	5.11339136841916e-07	WRN	3.1498490829462e-06
GO:0000421	autophagosome membrane	Nefropatias	1	63	0.0158730158730159	5.59826116189243e-08	RB1CC1	3.97295953424624e-07
GO:0019898	extrinsic component of membrane	Nefropatias	1	63	0.0158730158730159	1.76956383700953e-07	RB1CC1	1.14984316835218e-06
GO:1990909	Wnt signalosome	Nefropatias	1	63	0.0158730158730159	7.74311385591878e-05	LRP6	0.000327857834388969
GO:0032588	trans-Golgi network membrane	Nefropatias	1	63	0.0158730158730159	3.84290920946392e-09	LGR5	3.23392359703521e-08
GO:0032982	myosin filament	Nefropatias	1	63	0.0158730158730159	2.2265052696847e-08	MYH11	1.65643387213258e-07
GO:0042470	melanosome	Nefropatias	1	63	0.0158730158730159	1.3880983300997e-11	MYH11	1.58346031729892e-10
GO:0016328	lateral plasma membrane	Nefropatias	2	63	0.0317460317460317	1.19869566004481e-19	ABCC1,ABCC6	4.50241784504636e-18
GO:0036157	outer dynein arm	Nefropatias	1	63	0.0158730158730159	1.94606879028622e-38	DNAH9	5.99389187408156e-36
GO:0097729	9+2 motile cilium	Nefropatias	1	63	0.0158730158730159	7.96322526446173e-30	DNAH9	1.53292086340888e-27
