GO	GOTERM	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
GO:0007585	respiratory gaseous exchange by respiratory system	Cardiopatia	1	188	0.00531914893617021	3.7473341419009e-22	ELN	1.93125136561054e-20
GO:0048660	regulation of smooth muscle cell proliferation	Cardiopatia	1	188	0.00531914893617021	1.07760389581425e-35	ELN	2.86006123412811e-33
GO:0007266	Rho protein signal transduction	Cardiopatia	1	188	0.00531914893617021	2.97721904998757e-07	LIMK1	2.84719789718063e-06
GO:0006261	DNA-dependent DNA replication	Cardiopatia	1	188	0.00531914893617021	1.69842086794195e-08	RFC2	1.97657873243136e-07
GO:0006622	protein targeting to lysosome	Cardiopatia	3	188	0.0159574468085106	1.67138187673002e-06	NAGPA,NCOA4,NEDD4	1.43471420298505e-05
GO:0006744	ubiquinone biosynthetic process	Cardiopatia	1	188	0.00531914893617021	4.92552779620935e-07	COQ6	4.57187830911127e-06
GO:0046034	ATP metabolic process	Cardiopatia	3	188	0.0159574468085106	2.03924356771466e-21	CTNS,ENTPD5,MYH8	9.68189534583111e-20
GO:0030032	lamellipodium assembly	Cardiopatia	1	188	0.00531914893617021	0.00128583893377583	CYFIP1	0.00598830371502372
GO:0034374	low-density lipoprotein particle remodeling	Cardiopatia	1	188	0.00531914893617021	0.000163277373144775	LIPC	0.000947008764239695
GO:0009408	response to heat	Cardiopatia	1	188	0.00531914893617021	9.64387527544058e-10	TRPV3	1.30985799627187e-08
GO:0001774	microglial cell activation	Cardiopatia	1	188	0.00531914893617021	0.000189152603773111	TRPV1	0.00107843115753745
GO:0043434	response to peptide hormone	Cardiopatia	1	188	0.00531914893617021	1.74313051607876e-08	TRPV1	2.01984777943036e-07
GO:0045429	positive regulation of nitric oxide biosynthetic process	Cardiopatia	1	188	0.00531914893617021	0.0081747881315462	TRPV1	0.029713914854841
GO:0007628	adult walking behavior	Cardiopatia	1	188	0.00531914893617021	0.000500601292215797	CTNS	0.00260104076342548
GO:0010898	positive regulation of triglyceride catabolic process	Neuropatías perifericas	1	87	0.0114942528735632	0.000189094118641406	AADAC	0.00107843115753745
GO:0006954	inflammatory response	Neuropatías perifericas	2	87	0.0229885057471264	0.000197944131085288	NAIP,NLRP2	0.00111904137331145
GO:0006801	superoxide metabolic process	Neuropatías perifericas	1	87	0.0114942528735632	7.59709975277012e-06	CYB5R4	5.75684183243103e-05
GO:0030073	insulin secretion	Neuropatías perifericas	1	87	0.0114942528735632	3.58768692883125e-06	CYB5R4	2.8685455101609e-05
GO:0046677	response to antibiotic	Neuropatías perifericas	1	87	0.0114942528735632	0.00396587417772124	CYB5R4	0.0161555922273914
GO:0048468	cell development	Neuropatías perifericas	1	87	0.0114942528735632	2.00615051964127e-11	CYB5R4	3.34254581921597e-10
GO:0003341	cilium movement	Neuropatías perifericas	3	87	0.0344827586206897	6.8487885593822e-12	CCDC103,DNAAF5,HYDIN	1.21266503699952e-10
GO:0007163	establishment or maintenance of cell polarity	Neuropatías perifericas	1	87	0.0114942528735632	0.0107114555924421	ACTB	0.0373162073074363
GO:0034333	adherens junction assembly	Neuropatías perifericas	1	87	0.0114942528735632	9.50799089443097e-09	ACTB	1.15932661701414e-07
GO:0045176	apical protein localization	Neuropatías perifericas	1	87	0.0114942528735632	0.000487124615254871	ACTB	0.00253977022433662
GO:0070527	platelet aggregation	Neuropatías perifericas	1	87	0.0114942528735632	7.08050908792253e-07	ACTB	6.39510627217245e-06
GO:0048661	positive regulation of smooth muscle cell proliferation	Neuropatías perifericas	1	87	0.0114942528735632	0.00950922041682868	AKR1B1	0.0338758084570291
GO:0060135	maternal process involved in female pregnancy	Neuropatías perifericas	1	87	0.0114942528735632	5.57509991729982e-05	AKR1B1	0.000356500727727217
GO:0006898	receptor-mediated endocytosis	Neuropatías perifericas	2	87	0.0229885057471264	0.0131437558049524	MRC1,MSR1	0.0443498427003583
GO:0007160	cell-matrix adhesion	Neuropatías perifericas	3	87	0.0344827586206897	1.92927332347018e-24	FREM1,OTOA,STRC	1.27784584943426e-22
GO:0046718	viral entry into host cell	Neuropatías perifericas	1	87	0.0114942528735632	0.00260008910184606	MRC1	0.01109743677916
GO:0071353	cellular response to interleukin-4	Neuropatías perifericas	1	87	0.0114942528735632	0.00739139070628302	MRC1	0.0273104759911904
GO:0008380	RNA splicing	Neuropatías perifericas	1	87	0.0114942528735632	0.00818799745868115	HNRNPH3	0.0297266626410953
GO:0042733	embryonic digit morphogenesis	Neuropatías perifericas	3	87	0.0344827586206897	1.07186334286902e-06	IFT140,LRP5,TBX2	9.38098994207552e-06
GO:0045600	positive regulation of fat cell differentiation	Neuropatías perifericas	1	87	0.0114942528735632	0.00918801064076402	LRP5	0.0329944291082322
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	Neuropatías perifericas	1	87	0.0114942528735632	0.0122048963795243	PDPK1	0.0415214134915332
GO:0019226	transmission of nerve impulse	Neuropatías perifericas	1	87	0.0114942528735632	2.25199392720182e-23	OTOA	1.28531355525934e-21
GO:0002064	epithelial cell development	Neuropatías perifericas	1	87	0.0114942528735632	1.49892439979798e-11	HYDIN	2.52091830875115e-10
GO:0021591	ventricular system development	Neuropatías perifericas	1	87	0.0114942528735632	9.38694097712774e-11	HYDIN	1.41463309950254e-09
GO:0006520	cellular amino acid metabolic process	Neuropatías perifericas	1	87	0.0114942528735632	1.53525251181697e-06	CTNS	1.32209144877978e-05
GO:0007628	adult walking behavior	Neuropatías perifericas	1	87	0.0114942528735632	1.53525251181697e-06	CTNS	1.32209144877978e-05
GO:0042438	melanin biosynthetic process	Neuropatías perifericas	1	87	0.0114942528735632	6.10649788423601e-05	CTNS	0.000385881756760026
GO:0009060	aerobic respiration	Neuropatías perifericas	1	87	0.0114942528735632	9.77305985950967e-05	COX10	0.000595823478934879
GO:0008219	cell death	Neuropatías perifericas	1	87	0.0114942528735632	7.84470396793468e-09	PMP22	9.7198237385611e-08
GO:1990573	potassium ion import across plasma membrane	Neuropatías perifericas	1	87	0.0114942528735632	0.00229970201542083	HCN2	0.00995795101915476
GO:0032088	negative regulation of NF-kappaB transcription factor activity	Neuropatías perifericas	1	87	0.0114942528735632	6.17281779695065e-07	NLRP2	5.64176618068829e-06
GO:0032731	positive regulation of interleukin-1 beta production	Neuropatías perifericas	1	87	0.0114942528735632	6.79616646410851e-05	NLRP2	0.000425951321027362
GO:0007160	cell-matrix adhesion	Neurodegeneracion	4	71	0.0563380281690141	1.32204743674287e-21	ANGPTL3,OTOA,PKD1,STRC	6.44798590738682e-20
GO:0007631	feeding behavior	Neurodegeneracion	1	71	0.0140845070422535	1.70781933435738e-12	NEGR1	3.22621504536174e-11
GO:0007338	single fertilization	Neurodegeneracion	1	71	0.0140845070422535	0.000116839549251482	ADCY3	0.000697268277791102
GO:0007517	muscle organ development	Neurodegeneracion	2	71	0.028169014084507	9.70651019580607e-12	NEB,SGCG	1.67302446909467e-10
GO:0007076	mitotic chromosome condensation	Neurodegeneracion	1	71	0.0140845070422535	7.49111330758884e-09	TTN	9.30319974426253e-08
GO:0010628	positive regulation of gene expression	Neurodegeneracion	1	71	0.0140845070422535	3.12674710573532e-06	TTN	2.53016564438461e-05
GO:0050714	positive regulation of protein secretion	Neurodegeneracion	1	71	0.0140845070422535	1.66475362882937e-08	TTN	1.94583948119163e-07
GO:0050790	regulation of catalytic activity	Neurodegeneracion	2	71	0.028169014084507	2.86236711346032e-14	SPATA13,TTN	6.70593867411119e-13
GO:0051592	response to calcium ion	Neurodegeneracion	1	71	0.0140845070422535	2.91307390430932e-08	TTN	3.29718175034167e-07
GO:0043473	pigmentation	Neurodegeneracion	1	71	0.0140845070422535	0.000148846984303763	HPS3	0.000871794837106647
GO:0006825	copper ion transport	Neurodegeneracion	1	71	0.0140845070422535	1.76746123834064e-06	CP	1.50754046799643e-05
GO:0055072	iron ion homeostasis	Neurodegeneracion	1	71	0.0140845070422535	1.76746123834064e-06	CP	1.50754046799643e-05
GO:0010898	positive regulation of triglyceride catabolic process	Neurodegeneracion	1	71	0.0140845070422535	0.000114978218255889	AADAC	0.000688457746587996
GO:0048514	blood vessel morphogenesis	Neurodegeneracion	1	71	0.0140845070422535	0.00146941096377537	RASA1	0.00673794001765373
GO:0006367	transcription initiation from RNA polymerase II promoter	Neurodegeneracion	1	71	0.0140845070422535	0.000173660485483828	CCNH	0.000996458293712018
GO:0009611	response to wounding	Neurodegeneracion	1	71	0.0140845070422535	1.42963597285637e-05	POU5F1	0.000103648608032087
GO:0035019	somatic stem cell population maintenance	Neurodegeneracion	1	71	0.0140845070422535	3.52314174435172e-07	POU5F1	3.3336253013134e-06
GO:0030282	bone mineralization	Neurodegeneracion	1	71	0.0140845070422535	5.71105917598421e-13	ASPN	1.13480861033908e-11
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	Neurodegeneracion	1	71	0.0140845070422535	1.69457666751619e-06	ASPN	1.45230092990804e-05
GO:0042167	heme catabolic process	Neurodegeneracion	1	71	0.0140845070422535	0.00260008652769092	SLCO1B3	0.01109743677916
GO:0006457	protein folding	Neurodegeneracion	1	71	0.0140845070422535	5.95945438481959e-05	SACS	0.000377925210101148
GO:0030334	regulation of cell migration	Neurodegeneracion	1	71	0.0140845070422535	4.22061240711038e-15	SPATA13	1.0531900262394e-13
GO:0046847	filopodium assembly	Neurodegeneracion	1	71	0.0140845070422535	1.99463708211577e-21	SPATA13	9.55466780852777e-20
GO:0051056	regulation of small GTPase mediated signal transduction	Neurodegeneracion	1	71	0.0140845070422535	1.27613281121208e-12	SPATA13	2.45392563876445e-11
GO:0030010	establishment of cell polarity	Neurodegeneracion	1	71	0.0140845070422535	0.00266726967927924	PKD1	0.011348058548242
GO:0019226	transmission of nerve impulse	Neurodegeneracion	1	71	0.0140845070422535	1.28495581893726e-13	OTOA	2.74652907115474e-12
GO:0031667	response to nutrient levels	Neurodegeneracion	2	71	0.028169014084507	4.3225380190262e-13	CSH1,GH2	8.71820168123141e-12
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	Neurodegeneracion	2	71	0.028169014084507	5.11640205216875e-12	CSH1,GH2	9.21124060734408e-11
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	Neurodegeneracion	2	71	0.028169014084507	4.3225380190262e-13	CSH1,GH2	8.71820168123141e-12
GO:0034394	protein localization to cell surface	Neurodegeneracion	1	71	0.0140845070422535	0.00456482416822126	CD177	0.0181678647347975
GO:0045019	negative regulation of nitric oxide biosynthetic process	Neurodegeneracion	1	71	0.0140845070422535	0.0065781113746614	PTGIS	0.0247834041608556
GO:0010942	positive regulation of cell death	Neurodegeneracion	1	71	0.0140845070422535	5.98425509705508e-07	PRODH	5.48812454627359e-06
GO:0006749	glutathione metabolic process	Neurodegeneracion	2	71	0.028169014084507	2.93993280828799e-07	GSTT1,GSTT4	2.82159919793651e-06
GO:0009804	coumarin metabolic process	Neurodegeneracion	1	71	0.0140845070422535	0.00810878559667471	CYP2D6	0.0295540996780977
GO:0019369	arachidonic acid metabolic process	Neurodegeneracion	1	71	0.0140845070422535	0.0017088838193391	CYP2D6	0.00771730782050023
GO:0070989	oxidative demethylation	Neurodegeneracion	1	71	0.0140845070422535	0.0017088838193391	CYP2D6	0.00771730782050023
GO:0009311	oligosaccharide metabolic process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.02391985404137e-05	ST6GAL2	7.57700691990614e-05
GO:0097503	sialylation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	2.31928643412635e-06	ST6GAL2	1.94421433110748e-05
GO:0055013	cardiac muscle cell development	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	1.05137574639009e-16	MYH11,TTN	3.13368382187935e-15
GO:0009617	response to bacterium	Malformaciones y Sind polimalformativos	3	93	0.032258064516129	2.19786173986156e-18	CYP2E1,FAM20A,MLH1	7.75758436470873e-17
GO:0045190	isotype switching	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	5.79846319177191e-23	MLH1	3.20708814678931e-21
GO:0048477	oogenesis	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	2.84744339779704e-16	MLH1	8.25758585361142e-15
GO:0019827	stem cell population maintenance	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	8.0104909390462e-08	ESRRB,NIPBL	8.31262744448411e-07
GO:0040018	positive regulation of multicellular organism growth	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	1.13881009296766e-05	GH1,NIPBL	8.38095493658641e-05
GO:0009410	response to xenobiotic stimulus	Malformaciones y Sind polimalformativos	6	93	0.0645161290322581	3.36395506867341e-35	ABCC1,ABCC6,COMT,CPB2,PMS2,SLC26A5	8.20346315610584e-33
GO:0006541	glutamine metabolic process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.000921437948206123	ASNS	0.00444960809372264
GO:0010996	response to auditory stimulus	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.000301540570011562	SLC26A5	0.00163741412764376
GO:0006590	thyroid hormone generation	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	0.000115544920281881	DUOX2,TG	0.000691079707148597
GO:0030878	thyroid gland development	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	1.84186782823588e-21	TBX1,TG	8.90236116980675e-20
GO:0045216	cell-cell junction organization	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	4.09369033514202e-06	TGFB3	3.25855321187492e-05
GO:0045893	positive regulation of transcription, DNA-templated	Malformaciones y Sind polimalformativos	3	93	0.032258064516129	1.35145121807278e-05	ESRRB,TBX1,TGFB3	9.8781141484475e-05
GO:0048286	lung alveolus development	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	3.39050098935633e-05	TGFB3	0.000225124230295751
GO:0048839	inner ear development	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	6.95491258463432e-11	ESRRB,TGFB3	1.06914343887e-09
GO:0060395	SMAD protein signal transduction	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.08775508837028e-09	TGFB3	1.46997633478754e-08
GO:0030522	intracellular receptor signaling pathway	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	4.4050702004085e-05	ESRRB	0.000287858728686865
GO:0007059	chromosome segregation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	3.42862651768845e-25	NDE1	2.59078609399979e-23
GO:0021987	cerebral cortex development	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	1.67321716950962e-22	CRKL,NDE1	8.80079422982266e-21
GO:0051298	centrosome duplication	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	2.85814068138794e-28	NDE1	3.00665191287182e-26
GO:0051301	cell division	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	9.34054127477448e-10	NDE1	1.27187827256764e-08
GO:0051642	centrosome localization	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.07138188095132e-24	NDE1	7.27590353329599e-23
GO:0006939	smooth muscle contraction	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	2.50145231195538e-49	MYH11	2.68405833072812e-46
GO:0048251	elastic fiber assembly	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	7.35265983756767e-49	MYH11	6.57450333809176e-46
GO:0009235	cobalamin metabolic process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	3.69361371223625e-25	ABCC1	2.67332533583017e-23
GO:0034599	cellular response to oxidative stress	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	7.8473840942696e-19	ABCC1	2.88364490861345e-17
GO:0042908	xenobiotic transport	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	3.57681288231662e-45	ABCC1,ABCC6	1.91896011136287e-42
GO:0045332	phospholipid translocation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	7.58245138257098e-27	ABCC1	6.25843871807589e-25
GO:0050729	positive regulation of inflammatory response	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	8.87470956264211e-21	ABCC1	3.90268990193237e-19
GO:0060326	cell chemotaxis	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	4.88989796166932e-23	ABCC1,CRKL	2.73273985045374e-21
GO:0070633	transepithelial transport	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.44720754988239e-32	ABCC1	2.35280863791486e-30
GO:0071716	leukotriene transport	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	4.48324145941811e-53	ABCC1,ABCC6	8.01753014325939e-50
GO:0140115	export across plasma membrane	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.04295476875575e-29	ABCC1	1.21640268138578e-27
GO:0046513	ceramide biosynthetic process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	8.13687520892923e-07	FA2H	7.3000561029942e-06
GO:0032228	regulation of synaptic transmission, GABAergic	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	4.9852978704554e-21	CNTNAP4	2.24757336764649e-19
GO:0001934	positive regulation of protein phosphorylation	Malformaciones y Sind polimalformativos	3	93	0.032258064516129	0.000106241172467493	CRKL,FAM20A,TBX1	0.000644778156434502
GO:0070166	enamel mineralization	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	1.82433905866776e-13	FAM20A,TBX1	3.8382662940206e-12
GO:0000398	mRNA splicing, via spliceosome	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	4.4301676407026e-05	ESS2	0.000289146586281867
GO:0000278	mitotic cell cycle	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.87857938128156e-06	CLTCL1	1.59219247718413e-05
GO:0046326	positive regulation of glucose import	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	6.23771026172112e-36	CLTCL1	1.76133239758599e-33
GO:0006511	ubiquitin-dependent protein catabolic process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.00662611924861246	UFD1	0.0249292635124866
GO:0001755	neural crest cell migration	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	3.51417328117001e-08	TBX1	3.92782076114106e-07
GO:0007389	pattern specification process	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	2.63111603016333e-12	TBX1	4.91844512258755e-11
GO:0035176	social behavior	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.00302674038953342	TBX1	0.0126962175057442
GO:0045596	negative regulation of cell differentiation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.65354115849884e-15	TBX1	4.24461641882597e-14
GO:0048701	embryonic cranial skeleton morphogenesis	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	5.53851418919504e-09	TBX1	6.94255341706341e-08
GO:0050679	positive regulation of epithelial cell proliferation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.65354115849884e-15	TBX1	4.24461641882597e-14
GO:0060037	pharyngeal system development	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.13019755170227e-09	TBX1	1.5234949409253e-08
GO:0045454	cell redox homeostasis	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	6.38613135924389e-10	TXNRD2	8.99254455179619e-09
GO:0032259	methylation	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.0146247332537056	COMT	0.048463059855547
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	7.10262580887121e-07	SCARF2	6.40430041421749e-06
GO:0086100	endothelin receptor signaling pathway	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.00351559074139218	CRKL	0.0145871185828067
GO:0006749	glutathione metabolic process	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	0.00208866697787398	GSTT1,GSTT4	0.00918499863630648
GO:0120162	positive regulation of cold-induced thermogenesis	Malformacion Ocular	2	65	0.0307692307692308	5.71339318921213e-30	ALMS1,JAK2	6.96644419548252e-28
GO:0048812	neuron projection morphogenesis	Malformacion Ocular	2	65	0.0307692307692308	1.11950206741268e-35	LRRK2,NCKAP1	2.86006123412811e-33
GO:0030324	lung development	Malformacion Ocular	2	65	0.0307692307692308	7.74319188018651e-10	DNAAF1,NPHP3	1.07344249191733e-08
GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	Malformacion Ocular	2	65	0.0307692307692308	3.50661190282127e-11	DNAAF1,NPHP3	5.63262660438207e-10
GO:0071910	determination of liver left/right asymmetry	Malformacion Ocular	2	65	0.0307692307692308	1.86101561481468e-13	DNAAF1,NPHP3	3.90013623964092e-12
GO:0017185	peptidyl-lysine hydroxylation	Malformacion Ocular	1	65	0.0153846153846154	3.75604707897006e-05	PLOD2	0.000247862147339168
GO:0007155	cell adhesion	Malformacion Ocular	11	65	0.169230769230769	4.26854812068541e-05	PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,SIGLEC14	0.000279277569115576
GO:0035019	somatic stem cell population maintenance	Malformacion Ocular	1	65	0.0153846153846154	0.00495625591533431	POU5F1	0.0194658220979272
GO:0007049	cell cycle	Malformacion Ocular	1	65	0.0153846153846154	5.6877615890077e-05	AHR	0.000362409037114327
GO:0009636	response to toxic substance	Malformacion Ocular	1	65	0.0153846153846154	6.40986531352713e-05	AHR	0.000403625908533721
GO:0032922	circadian regulation of gene expression	Malformacion Ocular	1	65	0.0153846153846154	1.6519307590081e-10	AHR	2.45501621110207e-09
GO:0002250	adaptive immune response	Malformacion Ocular	2	65	0.0307692307692308	0.000268800171903654	JAK2,LILRA3	0.0014851832361103
GO:0007498	mesoderm development	Malformacion Ocular	1	65	0.0153846153846154	0.00183030652084424	JAK2	0.0081693797706567
GO:0035556	intracellular signal transduction	Malformacion Ocular	2	65	0.0307692307692308	6.96520363379879e-12	JAK2,LRRK2	1.22922097024114e-10
GO:0045597	positive regulation of cell differentiation	Malformacion Ocular	1	65	0.0153846153846154	6.51872868508791e-05	JAK2	0.000409519665052654
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	Malformacion Ocular	2	65	0.0307692307692308	1.14140113871519e-37	JAK2,LRRK2	3.82726069325437e-35
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	Malformacion Ocular	1	65	0.0153846153846154	0.000249467748140575	JAK2	0.00138406873709843
GO:0097267	omega-hydroxylase P450 pathway	Malformacion Ocular	1	65	0.0153846153846154	6.1610042837343e-06	CYP2C19	4.74229382815416e-05
GO:0006368	transcription elongation from RNA polymerase II promoter	Malformacion Ocular	1	65	0.0153846153846154	1.89411421273251e-18	ELP4	6.77461516753994e-17
GO:0043252	sodium-independent organic anion transport	Malformacion Ocular	2	65	0.0307692307692308	1.37597465519497e-23	SLCO1B1,SLCO1B3	8.02402611426197e-22
GO:0007029	endoplasmic reticulum organization	Malformacion Ocular	1	65	0.0153846153846154	2.26098636771766e-31	LRRK2	3.1921557533698e-29
GO:0007254	JNK cascade	Malformacion Ocular	1	65	0.0153846153846154	2.01367047650975e-27	LRRK2	1.83107493330082e-25
GO:0007283	spermatogenesis	Malformacion Ocular	1	65	0.0153846153846154	5.04043167062772e-07	LRRK2	4.67045179843138e-06
GO:0007528	neuromuscular junction development	Malformacion Ocular	1	65	0.0153846153846154	6.43618612358823e-27	LRRK2	5.3953341489142e-25
GO:0008340	determination of adult lifespan	Malformacion Ocular	1	65	0.0153846153846154	3.75326778832532e-29	LRRK2	4.19505868424278e-27
GO:0009267	cellular response to starvation	Malformacion Ocular	1	65	0.0153846153846154	3.44813244876228e-15	LRRK2	8.68508478291532e-14
GO:0016242	negative regulation of macroautophagy	Malformacion Ocular	1	65	0.0153846153846154	9.57094632765879e-35	LRRK2	1.71160423492965e-32
GO:0031398	positive regulation of protein ubiquitination	Malformacion Ocular	1	65	0.0153846153846154	3.86141002129005e-20	LRRK2	1.58140952398634e-18
GO:0034260	negative regulation of GTPase activity	Malformacion Ocular	1	65	0.0153846153846154	9.57094632765879e-35	LRRK2	1.71160423492965e-32
GO:0034613	cellular protein localization	Malformacion Ocular	1	65	0.0153846153846154	1.92682141595214e-26	LRRK2	1.54289505919153e-24
GO:0035641	locomotory exploration behavior	Malformacion Ocular	1	65	0.0153846153846154	1.33748850067619e-20	LRRK2	5.74050064490221e-19
GO:0045860	positive regulation of protein kinase activity	Malformacion Ocular	1	65	0.0153846153846154	1.55796563031997e-28	LRRK2	1.70581338911564e-26
GO:0051966	regulation of synaptic transmission, glutamatergic	Malformacion Ocular	1	65	0.0153846153846154	5.44321250023004e-26	LRRK2	4.2945345681962e-24
GO:0071287	cellular response to manganese ion	Malformacion Ocular	1	65	0.0153846153846154	4.93375051331536e-24	LRRK2	3.04247948321114e-22
GO:0072593	reactive oxygen species metabolic process	Malformacion Ocular	1	65	0.0153846153846154	2.43369275378792e-21	LRRK2	1.14532996702388e-19
GO:1901214	regulation of neuron death	Malformacion Ocular	1	65	0.0153846153846154	2.01367047650975e-27	LRRK2	1.83107493330082e-25
GO:1903351	cellular response to dopamine	Malformacion Ocular	1	65	0.0153846153846154	3.73717428121645e-25	LRRK2	2.67332533583017e-23
GO:2000300	regulation of synaptic vesicle exocytosis	Malformacion Ocular	1	65	0.0153846153846154	9.57094632765879e-35	LRRK2	1.71160423492965e-32
GO:0060389	pathway-restricted SMAD protein phosphorylation	Malformacion Ocular	1	65	0.0153846153846154	0.000181012612526907	USP15	0.00103532267186232
GO:0010906	regulation of glucose metabolic process	Malformacion Ocular	1	65	0.0153846153846154	0.00263724483613173	MLYCD	0.0112292210681323
GO:0045669	positive regulation of osteoblast differentiation	Distrofias Corneales	1	54	0.0185185185185185	0.00914934775523106	SUCO	0.032877595918831
GO:0009804	coumarin metabolic process	Distrofias Corneales	3	54	0.0555555555555556	2.51742195241277e-06	CYP2D6,UGT1A7,UGT1A8	2.10373345400226e-05
GO:0042573	retinoic acid metabolic process	Distrofias Corneales	3	54	0.0555555555555556	2.42594988438759e-10	UGT1A7,UGT1A8,UGT1A9	3.55607134692334e-09
GO:0043086	negative regulation of catalytic activity	Distrofias Corneales	2	54	0.037037037037037	5.49160206801006e-07	UGT1A7,UGT1A8	5.04493922857431e-06
GO:0052697	xenobiotic glucuronidation	Distrofias Corneales	6	54	0.111111111111111	2.68950475592387e-21	UGT1A10,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	1.24389594961479e-19
GO:0008210	estrogen metabolic process	Distrofias Corneales	2	54	0.037037037037037	0.00428882618711595	CYP2D6,UGT1A7	0.0172877568293636
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	Distrofias Corneales	10	54	0.185185185185185	1.27142437086483e-07	PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9	1.28217890031763e-06
GO:0032438	melanosome organization	Distrofias Corneales	1	54	0.0185185185185185	0.00178853362582193	BLOC1S5	0.00800290483947844
GO:0051924	regulation of calcium ion transport	Distrofias Corneales	1	54	0.0185185185185185	9.53548047380751e-06	CACNA2D1	7.10525732527462e-05
GO:0007339	binding of sperm to zona pellucida	Distrofias Corneales	1	54	0.0185185185185185	2.4370526583359e-05	ZAN	0.000166557802700282
GO:0007131	reciprocal meiotic recombination	Distrofias Corneales	1	54	0.0185185185185185	0.00178853362582193	RAD54B	0.00800290483947844
GO:0010212	response to ionizing radiation	Distrofias Corneales	1	54	0.0185185185185185	0.000942693695050785	RAD54B	0.00452374926113369
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	Distrofias Corneales	1	54	0.0185185185185185	0.000419630378525309	TAS2R46	0.00221586317006721
GO:0006833	water transport	Distrofias Corneales	1	54	0.0185185185185185	2.88102861474025e-07	MIP	2.77002123979954e-06
GO:1990349	gap junction-mediated intercellular transport	Distrofias Corneales	1	54	0.0185185185185185	1.87194902941974e-05	MIP	0.000131109745990038
GO:0042462	eye photoreceptor cell development	Distrofias Corneales	1	54	0.0185185185185185	1.87194902941974e-05	CEP290	0.000131109745990038
