GO	GOTERM	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
GO:0003774	cytoskeletal motor activity	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	1.52721735339624e-30	MYH11	1.79942138756039e-28
GO:0015431	ABC-type glutathione S-conjugate transporter activity	Malformaciones y Sind polimalformativos	2	93	0.021505376344086	8.52180386186991e-53	ABCC1,ABCC6	1.70691731353254e-49
GO:0004843	thiol-dependent deubiquitinase	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	9.32009215886527e-07	UFD1	8.72343205336782e-06
GO:0051117	ATPase binding	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	6.53081004526875e-06	UFD1	5.23248500826932e-05
GO:0008168	methyltransferase activity	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.00084546481513195	COMT	0.00415677360084974
GO:0019905	syntaxin binding	Malformaciones y Sind polimalformativos	1	93	0.010752688172043	0.000399968291543331	SNAP29	0.00220092441747608
GO:0005096	GTPase activator activity	Malformacion Ocular	2	65	0.0307692307692308	2.3081063859909e-18	LRRK2,RANBP2	9.43497365538729e-17
GO:0008475	procollagen-lysine 5-dioxygenase activity	Malformacion Ocular	1	65	0.0153846153846154	4.03025075722433e-05	PLOD2	0.000273647195482045
GO:0031418	L-ascorbic acid binding	Malformacion Ocular	1	65	0.0153846153846154	4.03025075722433e-05	PLOD2	0.000273647195482045
GO:0000976	transcription cis-regulatory region binding	Malformacion Ocular	2	65	0.0307692307692308	4.02088049586432e-10	AHR,POU5F1	6.19524894862787e-09
GO:0042803	protein homodimerization activity	Malformacion Ocular	3	65	0.0461538461538462	2.00326407821517e-06	AHR,CRPPA,LRRK2	1.78335019940666e-05
GO:0001223	transcription coactivator binding	Malformacion Ocular	1	65	0.0153846153846154	7.38701135471797e-17	AHR	2.79173278179247e-15
GO:0004879	nuclear receptor activity	Malformacion Ocular	1	65	0.0153846153846154	3.68095097580014e-11	AHR	6.52472991551122e-10
GO:0051879	Hsp90 protein binding	Malformacion Ocular	1	65	0.0153846153846154	1.44514345783584e-08	AHR	1.73941468463172e-07
GO:0005143	interleukin-12 receptor binding	Malformacion Ocular	1	65	0.0153846153846154	4.71563897629446e-08	JAK2	5.33639823136599e-07
GO:0042169	SH2 domain binding	Malformacion Ocular	1	65	0.0153846153846154	0.000206672866517874	JAK2	0.00119643280819451
GO:0042393	histone binding	Malformacion Ocular	1	65	0.0153846153846154	0.00240029703833031	JAK2	0.0104973689252743
GO:0043548	phosphatidylinositol 3-kinase binding	Malformacion Ocular	1	65	0.0153846153846154	0.00170022240306058	JAK2	0.00793833443666746
GO:0043560	insulin receptor substrate binding	Malformacion Ocular	1	65	0.0153846153846154	4.71563897629446e-08	JAK2	5.33639823136599e-07
GO:0000993	RNA polymerase II complex binding	Malformacion Ocular	1	65	0.0153846153846154	2.39123667712918e-12	ELP4	4.93778047864923e-11
GO:0008569	minus-end-directed microtubule motor activity	Malformacion Ocular	1	65	0.0153846153846154	0.00287105527571606	DYNC2H1	0.0122355823771474
GO:0051959	dynein light intermediate chain binding	Malformacion Ocular	1	65	0.0153846153846154	0.00287105527571606	DYNC2H1	0.0122355823771474
GO:0015347	sodium-independent organic anion transmembrane transporter activity	Malformacion Ocular	2	65	0.0307692307692308	2.61366325190221e-23	SLCO1B1,SLCO1B3	2.09406699742405e-21
GO:0004722	protein serine/threonine phosphatase activity	Malformacion Ocular	1	65	0.0153846153846154	9.23248849669706e-26	LRRK2	8.40576111767464e-24
GO:0005525	GTP binding	Malformacion Ocular	1	65	0.0153846153846154	6.35737550467912e-22	LRRK2	3.97931972996009e-20
GO:0015631	tubulin binding	Malformacion Ocular	1	65	0.0153846153846154	1.20493923990933e-21	LRRK2	6.89569513582397e-20
GO:0016301	kinase activity	Malformacion Ocular	1	65	0.0153846153846154	2.23906899189959e-21	LRRK2	1.24579310854858e-19
GO:0017075	syntaxin-1 binding	Malformacion Ocular	1	65	0.0153846153846154	1.63830803074736e-34	LRRK2	2.7346091546558e-32
GO:0030159	signaling receptor complex adaptor activity	Malformacion Ocular	1	65	0.0153846153846154	1.63830803074736e-34	LRRK2	2.7346091546558e-32
GO:0030276	clathrin binding	Malformacion Ocular	1	65	0.0153846153846154	1.63830803074736e-34	LRRK2	2.7346091546558e-32
GO:0044325	transmembrane transporter binding	Malformacion Ocular	1	65	0.0153846153846154	4.3799456655212e-17	LRRK2	1.68712137846903e-15
GO:0046332	SMAD binding	Malformacion Ocular	1	65	0.0153846153846154	0.000567824339538148	USP15	0.00294650816604899
GO:0070840	dynein complex binding	Malformacion Ocular	1	65	0.0153846153846154	2.06865887298971e-09	DNAAF1	2.85760256730923e-08
GO:0005509	calcium ion binding	Distrofias Corneales	12	54	0.222222222222222	4.65747550173848e-11	DUOX2,PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,TTN	8.11210733041928e-10
GO:0001972	retinoic acid binding	Distrofias Corneales	3	54	0.0555555555555556	2.9121687429827e-11	UGT1A7,UGT1A8,UGT1A9	5.20810177874495e-10
GO:0004857	enzyme inhibitor activity	Distrofias Corneales	2	54	0.037037037037037	5.28681099021905e-07	UGT1A7,UGT1A8	5.21649379970875e-06
GO:0015020	glucuronosyltransferase activity	Distrofias Corneales	6	54	0.111111111111111	8.25454234328565e-17	UGT1A10,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	3.00615423883657e-15
GO:0042803	protein homodimerization activity	Distrofias Corneales	5	54	0.0925925925925926	6.14138402383573e-07	UGT1A10,UGT1A6,UGT1A7,UGT1A8,UGT1A9	6.02999617634459e-06
GO:0005080	protein kinase C binding	Distrofias Corneales	2	54	0.037037037037037	1.50314363057834e-07	UGT1A10,UGT1A7	1.60148760215341e-06
GO:0003724	RNA helicase activity	Distrofias Corneales	1	54	0.0185185185185185	1.18804020068377e-05	RAD54B	8.97979064894185e-05
GO:0033038	bitter taste receptor activity	Distrofias Corneales	1	54	0.0185185185185185	0.000395132497879705	TAS2R46	0.00218632705318522
GO:0005212	structural constituent of eye lens	Distrofias Corneales	1	54	0.0185185185185185	2.70314515756671e-07	MIP	2.80538847181664e-06
GO:0015250	water channel activity	Distrofias Corneales	1	54	0.0185185185185185	2.70314515756671e-07	MIP	2.80538847181664e-06
GO:0020037	heme binding	Distrofias Corneales	4	54	0.0740740740740741	0.000846711746952917	CYP2D6,CYP2F1,DUOX2,PTGIS	0.00415677360084974
GO:0004497	monooxygenase activity	Distrofias Corneales	3	54	0.0555555555555556	0.0067306784481661	CYP2D6,CYP2F1,PTGIS	0.0258762935348881
GO:0005247	voltage-gated chloride channel activity	Hipoacusias	1	91	0.010989010989011	3.89294850287927e-05	CLCNKB	0.000267957933033236
GO:0008022	protein C-terminus binding	Hipoacusias	2	91	0.021978021978022	0.000623818577159614	SREBF2,TNNI3K	0.00319567419450309
GO:0005509	calcium ion binding	Hipoacusias	11	91	0.120879120879121	9.51069865868906e-13	PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,TTN	2.02658823546321e-11
GO:0030234	enzyme regulator activity	Hipoacusias	1	91	0.010989010989011	0.00188469995686672	PSMD1	0.00859921187609121
GO:0005496	steroid binding	Hipoacusias	1	91	0.010989010989011	0.0112047813204786	UGT1A8	0.0405844068443375
GO:0005080	protein kinase C binding	Hipoacusias	2	91	0.021978021978022	3.93917263955637e-05	UGT1A10,UGT1A7	0.000269293117657144
GO:0005127	ciliary neurotrophic factor receptor binding	Hipoacusias	1	91	0.010989010989011	0.00302847430391773	LIFR	0.0127975401492557
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	Hipoacusias	3	91	0.032967032967033	1.36495142820171e-13	POU5F1,SREBF2,TBX2	3.42533124525816e-12
GO:0016853	isomerase activity	Hipoacusias	2	91	0.021978021978022	0.000432965626607359	CFTR,ENOSF1	0.00233126384434016
GO:0004550	nucleoside diphosphate kinase activity	Hipoacusias	1	91	0.010989010989011	3.78558695796653e-11	AK7	6.65134269895347e-10
GO:0004386	helicase activity	Hipoacusias	1	91	0.010989010989011	0.00702437799058421	CHD3	0.0269021589199621
GO:0016836	hydro-lyase activity	Hipoacusias	1	91	0.010989010989011	1.16863021600948e-09	ENOSF1	1.67197594476213e-08
GO:0051539	4 iron, 4 sulfur cluster binding	Hipoacusias	1	91	0.010989010989011	1.87442588361567e-06	ACO2	1.67610493075098e-05
GO:0046983	protein dimerization activity	Hipoacusias	1	91	0.010989010989011	5.09744999550407e-13	SREBF2	1.13446581566607e-11
GO:0070888	E-box binding	Hipoacusias	1	91	0.010989010989011	1.51832589238472e-14	SREBF2	4.7518855663228e-13
GO:0042802	identical protein binding	Nefropatias	9	70	0.128571428571429	2.58137143355047e-05	ACACA,CFHR1,HNF1B,MMP9,PCDHA4,PCDHA7,PCSK1,PRKN,TTN	0.000185988740338187
GO:0005509	calcium ion binding	Nefropatias	12	70	0.171428571428571	3.32641440805248e-37	DUOX2,PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,TTN	9.51829722761303e-35
GO:0030020	extracellular matrix structural constituent conferring tensile strength	Nefropatias	3	70	0.0428571428571429	1.99666644926489e-30	COL4A1,COL4A3,COL4A4	2.22184605437643e-28
GO:0004466	long-chain-acyl-CoA dehydrogenase activity	Nefropatias	1	70	0.0142857142857143	0.000187985435014664	ACAD11	0.00110420770186033
GO:0051287	NAD binding	Nefropatias	1	70	0.0142857142857143	1.07512986927438e-09	NNT	1.54926987637164e-08
GO:0003700	DNA-binding transcription factor activity	Nefropatias	5	70	0.0714285714285714	0.00177000689876998	FOXF2,GTF2I,HNF1B,LHX1,POU5F1	0.00822580932305399
GO:0043274	phospholipase binding	Nefropatias	2	70	0.0285714285714286	0.00834195993486112	PDPK1,PRKN	0.0312258592408972
GO:0033038	bitter taste receptor activity	Nefropatias	1	70	0.0142857142857143	1.13799584475009e-08	TAS2R46	1.38988151038685e-07
GO:0000030	mannosyltransferase activity	Nefropatias	1	70	0.0142857142857143	2.68011228206477e-11	ALG1	4.83627468556373e-10
